rel_path,size_bytes,size_h,category,possible_use
01_core-platform/01_docs/_archive/عمرو هندي/قاعدة_بيانات_العملاء (1).xlsx,11287,11.0KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052212_spaced-comment.js,11246,11.0KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052208_full.js,11242,11.0KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/HaderOS_Repository_Intelligence_Brief.md,11226,11.0KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/do.2/🌱HaderOS_نظام_الحوكمة_العضوية.md,11217,11.0KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/accessor-pairs.js,11210,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/1765052209_virtual-types-validator.js.map,11206,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/manus/HaderOS_Organized/03_Development_Iterations/CLI_SPECIFICATIONS.md,11185,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/🚀 HaderOS NOW SHOES - دليل الإطلاق الشامل.md,11180,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
safety_core/project_assessment_summary.md,11173,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/project_assessment_summary.md,11173,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052189_no-misused-spread.js,11172,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/gen-mapping.umd.js,11170,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/do.2/HaderOS_Final_Package_v3/HaderOS_Investor_Package_CN 2/تواصل/تواصل ٢٤:١١:٢٠٢٥/Updated Professional Email to Egypt-China Chamber.md,11167,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052214_install.js,11160,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052211_help.js,11144,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/renamer.js.map,11142,10.9KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
00/Questions_for_Mohammed_Matta.md,11131,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/Questions_for_Mohammed_Matta.md,11131,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/📋 قائمة أسئلة احترافية لمحمد ماطة.md,11131,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
01_core-platform/02_code/web/flowith/HADER_2030/02_التشغيل_والمؤشرات/تقرير_الهيكل_والتأهيل_البشري_حاضر_2025.xlsx,11117,10.9KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Backups/manus 2026/haderos-ethical-engine-poc/Uploaded Files Overview/pasted_content_7.txt,11078,10.8KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052212_no-useless-escape.js,11065,10.8KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
01_core-platform/02_code/web/web explain/خارطة طريق القائد_ برنامج أكاديمية حاضر لتطوير القيادات (L1-L5).txt,11056,10.8KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
02_business-oses/PROJECT_MAP.md,11052,10.8KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Backups/manus 2026/haderos-ethical-engine-poc/Uploaded Files Overview/Ownership.tsx,11034,10.8KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052185_index.test.js,11019,10.8KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Backend_Code/1765052140_authentication_webauthn_client.py,10972,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/applyDecs2203R.js,10961,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052209_import-injector.js,10954,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/Team_Introduction_Message.md,10953,10.7KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/quotes.js,10934,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Backend_Code/authentication_webauthn_client.py,10933,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/sort-type-constituents.js,10929,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052209_evaluation.js,10908,10.7KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/configuration.js,10882,10.6KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/04_HADEROS_ENGINEERING/1765052121_technical_specifications_source.md,10879,10.6KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052206_scheduler.native.production.js,10869,10.6KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/do/WhatsApp Chat - الخروج ! والتقرير (1)/00000056-PHOTO-2025-10-07-19-18-42.jpg,10864,10.6KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/_archive/do.2/03_Source_Code/hader_website/client/src/components/AIChatBox.tsx,10851,10.6KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/pasted_content_12.txt,10849,10.6KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/HaderOS NOW SHOES - Cost Optimization Strategy 2.md,10847,10.6KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/HaderOS NOW SHOES - Cost Optimization Strategy.md,10847,10.6KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
00/مراجعة الملفات والمحادثات للتأكد من فهم المشروع-2/HaderOS NOW SHOES - Cost Optimization Strategy.md,10847,10.6KB,docs,توثيق/مستندات—مرجعية تشغيل وفِهم.
99_ARCHIVE_LEGACY/Organized/HaderOS_Organized_20251206_221507/99_ARCHIVE_LEGACY/1765052225_archive_util.cpython-311.pyc,10755,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/HADER_2030/manus/hader-knowledge/hader-knowledge 3/glossary/glossary.md,10754,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052189_await-thenable.js,10742,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/manus 2026/haderos-ethical-engine-poc/Uploaded Files Overview/Council.tsx,10739,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/HaderOS Comprehensive Assessment Report.md,10734,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052189_typedef.js,10727,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052148_node.js,10719,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/02_OPERATIONS_REPORTS/1765052116_00000067-AUDIO-2025-11-01-11-18-06.opus,10718,10.5KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/99_ARCHIVE_LEGACY/Old_Versions/Product_Master_Docs/HADER_Bilingual_Master_SST_v1_7.yaml,10699,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052178_index.js,10695,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001379-شيت خروج اشحنلي 9-11-2025.xlsx,10656,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/06_KAIA_LEADERSHIP/1765052131_06-02_kaia_context_engine.txt,10654,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/container.js,10647,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/family.js,10646,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052212_space-unary-ops.js,10644,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/ancestry.js.map,10629,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000845-خروج اشحنلي 25.10.2025.xlsx,10617,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052187_isTypeReadonly.js,10604,10.4KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/HaderOS_Project 2/PROJECT_CHECKLIST.md,10592,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/no-extra-boolean-cast.js,10590,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/applyDecs2203.js,10589,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/04_HADEROS_ENGINEERING/1765052125_UnifiedCodeSystem.tsx,10588,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/HADER_Market_Feasibility_Pack_v1.zip,10584,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/1765052212_no-magic-numbers.js,10580,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/HADER_2030/manus/hader-knowledge/hader-knowledge 3/data/05_twins/05-03_machine_digital_twin_engine.txt,10576,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/90_WEB_SHOPIFY/Frontend_Code/watch.js,10556,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/haderos back/web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000357-خروج جي تي 13.10.2025.xlsx,10547,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Releases/HaderOS_FINAL_PACKAGE_20251206_230352/03_KNOWLEDGE_ARCHITECTURE/knowledge_graph.md,10546,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
99_ARCHIVE_LEGACY/Backups/HaderOS_Project 2/INDEX.md,10546,10.3KB,archive,نسخ احتياطية/إصدارات/حزم. تُنقل لتخزين بارد أو تُحذف بعد تأكيد المصدر.
